problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
LIRCMOP5_BC,1,70000,70159,321,31,1,0.31,31,0,0.00679761337809141,0.023374990854963,31,20,3,0.00162278176202691,100,0.155681844072321,0.260052891274301,0,20,0,20,4,0.645161290322581,0.00274643213887458,0.00555820954522291,0,0.0136176714247514,27.0500727958184,1,0.0679969323873779,0.0645161290322581,0.00674747863001507,0.0139943466966129,0.2
LIRCMOP5_BC,1,100000,100079,457,26,1,0.26,26,0,0.00906272775656839,0.0184653221569298,26,20,3,0.0013610427681516,100,0.180864859946381,0.301504821228524,0,20,0,20,7,0.769230769230769,0.00228029466866007,0.00546470043854097,0,0.0121457705868637,38.2303869364608,1,0.171430071352706,0.0769230769230769,0.0024563676797124,0.0136654279366479,0.35
LIRCMOP5_BC,2,10000,10076,49,8,1,0.08,8,0,0.0028608192436936,0.00420386999066643,8,19,3,0.000418782390200492,100,0.277854434703565,0.501403285767555,0,12,7,19,19,2.375,0.402866279653015,0.414640289694572,0,0.414640289694572,248.983226938356,0.736842105263158,0.0260443326991147,1,0.403292695483065,0.415270943388272,1
LIRCMOP5_BC,2,30000,30096,140,20,1,0.2,20,0,0.00214078774798223,0.0064958948589575,20,20,3,0.00104695597550123,100,0.390199543608312,0.520000664044159,0,20,0,20,11,1,0.0177610181141628,0.0355397524371744,0,0.0431121392145446,30.0591837933555,0.75,0.0265069000186194,0.15,0.0290047884725326,0.0435016959715987,0.55
LIRCMOP5_BC,2,50000,50116,231,44,1,0.44,44,0,0.00359834844490987,0.0134657966014204,44,20,3,0.00230330314610271,72.7272727272727,0.516416233474002,0.854397422655544,0,20,0,20,0,0.454545454545455,0.00969587016925698,0.0142535794971817,0,0.0268077300935416,42.8539606374827,1,0.113821828499371,0,0.0265239917480496,0.0340521935630443,0
LIRCMOP5_BC,2,70000,70136,322,27,1,0.27,27,0,0.0997779540906548,0.136405698966556,27,20,3,0.00141339056692666,100,0.153796139359409,0.323974712094132,0,20,0,20,0,0.740740740740741,0.00521645081655734,0.00961346205309273,0,0.0172412674270599,34.3723790979253,0.75,0.0322474021699343,0,0.0151870409187779,0.018883613138269,0
LIRCMOP5_BC,2,100000,100056,458,41,1,0.41,41,0,0.0087246004031878,0.0520928817447669,41,20,3,0.00214625974977752,78.0487804878049,0.180135166779088,0.514449441906653,0,20,0,20,0,0.48780487804878,0.00272438258425876,0.00397191367787935,0,0.00792599460640292,14.8875157269014,0.9,0.0416020828483374,0,0.00391876269133328,0.00827997975096764,0
LIRCMOP5_BC,3,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LIRCMOP5_BC,3,30000,30020,140,27,1,0.27,27,0,0.00166580462377551,0.00600165332075285,27,20,3,0.00141339056692666,100,0.334093200623667,0.581292922664678,0,20,0,20,9,0.740740740740741,0.00934676598163071,0.017681865317032,0,0.0184910060885119,17.7405179908778,0.9,0.0502075031442782,0.185185185185185,0.0123651159497439,0.0191452494932368,0.45
LIRCMOP5_BC,3,50000,50040,231,40,1,0.4,40,0,0.00288423417313114,0.008805828113594,40,20,3,0.00209391195100246,80,0.52019901038077,0.943021694633521,0,20,0,20,11,0.5,0.0216798577660506,0.050223813010927,0,0.0571016190736371,79.8239721819672,0.15,-0.143351076788954,0.05,0.0321712275407433,0.0642797916627668,0.55
LIRCMOP5_BC,3,70000,70060,322,32,1,0.32,32,0,0.0194718251321545,0.0733169485646879,32,20,3,0.00167512956080197,100,0.16268481744225,0.270083927939697,0,20,0,20,1,0.625,0.00412173522327271,0.00707570443350122,0,0.0098996211379293,32.1181552651935,0.9,0.0347561840143244,0.0625,0.00704380897869358,0.0136617922604365,0.05
LIRCMOP5_BC,3,100000,100200,459,32,1,0.32,32,0,0.0113786831118546,0.0188207048752603,32,20,3,0.00167512956080197,100,0.134796403972297,0.272499486192134,0,20,0,20,7,0.625,0.00429613629577363,0.00726093805285237,0,0.0187073547550531,62.299327940326,1,0.148991591291542,0.0625,0.0082222468000196,0.0214372270593617,0.35
