problem,calibratorVariant,queryVariant,run,poolCount,candidateCount,eligibleCount,selectedCount,oracleCount,meanDB,medianDB,QPTau,rhoUtilityNegDB
DASCMOP6_BC,temperature,HighProbBoundary,2,571,3074,1525,1522,1522,0.319127224621702,0.223842859879198,0.191852825229961,0.139496375375657
DASCMOP6_BC,temperature,HighProbBoundary,3,538,2604,1047,1047,1047,0.521940653021562,0.288021921249974,0.238777459407832,0.242985928586435
DASCMOP6_BC,temperature,HighProbBoundary,4,606,3788,1494,1485,1485,0.434780295999764,0.339777679214753,0.144107744107744,0.216849556144617
DASCMOP6_BC,temperature,HighProbBoundary,5,536,3486,1702,1696,1696,0.499135757131207,0.378114169675193,0.178655660377358,0.343741158722956
DASCMOP6_BC,temperature,ParetoOnly,1,605,3734,1980,1848,1848,0.306526070791153,0.216938330396326,0.238095238095238,-0.00972121226330303
DASCMOP6_BC,temperature,ParetoOnly,2,571,3074,1525,1522,1522,0.319386419333012,0.224181315075107,0.191852825229961,-0.0711880918319572
DASCMOP6_BC,temperature,ParetoOnly,3,538,2604,1047,1047,1047,0.521940653021562,0.288021921249974,0.238777459407832,-0.153914290395772
DASCMOP6_BC,temperature,ParetoOnly,4,606,3788,1494,1485,1485,0.436774248452919,0.344708388057819,0.142087542087542,-0.0800454942118971
DASCMOP6_BC,temperature,ParetoOnly,5,536,3486,1702,1696,1696,0.498394398695667,0.378114169675193,0.178066037735849,-0.188088422036796
DASCMOP6_BC,temperature,RandBoundary,1,605,3734,1980,1848,1848,0.305997306143818,0.215408768809909,0.232142857142857,0.0145066793413407
DASCMOP6_BC,temperature,RandBoundary,2,571,3074,1525,1522,1522,0.319438314692368,0.224181315075107,0.191852825229961,-0.00157767632306909
DASCMOP6_BC,temperature,RandBoundary,3,538,2604,1047,1047,1047,0.521940653021562,0.288021921249974,0.238777459407832,0.026563025332926
DASCMOP6_BC,temperature,RandBoundary,4,606,3788,1494,1485,1485,0.435460937233044,0.343698021259864,0.142760942760943,-0.0287188108321177
DASCMOP6_BC,temperature,RandBoundary,5,536,3486,1702,1696,1696,0.497577971450809,0.376190808282162,0.178655660377358,0.0158091086429004
DASCMOP6_BC,temperature,UncertainOnly,1,605,3734,1980,1848,1848,0.311986618564798,0.217572016154353,0.231060606060606,-0.0358625259057413
DASCMOP6_BC,temperature,UncertainOnly,2,571,3074,1525,1522,1522,0.319364737678329,0.224181315075107,0.191852825229961,-0.116691943428797
DASCMOP6_BC,temperature,UncertainOnly,3,538,2604,1047,1047,1047,0.521940653021562,0.288021921249974,0.238777459407832,-0.291427858354885
DASCMOP6_BC,temperature,UncertainOnly,4,606,3788,1494,1485,1485,0.435112089610461,0.340535031075793,0.143434343434343,-0.266392633988354
DASCMOP6_BC,temperature,UncertainOnly,5,536,3486,1702,1696,1696,0.50010632442388,0.382445492981197,0.17747641509434,-0.2141985818843
DASCMOP7_BC,auto,Full,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,auto,Full,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,auto,Full,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,auto,Full,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,auto,Full,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,auto,HighProbBoundary,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,auto,HighProbBoundary,2,591,11732,9817,4043,4043,0.395742707290086,0.245194664691828,0.206529804600544,-0.082099994124658
DASCMOP7_BC,auto,HighProbBoundary,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,auto,HighProbBoundary,4,617,12148,10470,4336,4336,0.333308409736291,0.135379604555064,0.322647601476015,0.0434055985530879
DASCMOP7_BC,auto,HighProbBoundary,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP7_BC,auto,ParetoOnly,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,auto,ParetoOnly,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,auto,ParetoOnly,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,auto,ParetoOnly,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,auto,ParetoOnly,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,auto,RandBoundary,1,535,10407,8828,3597,3597,0.498238442539499,0.397254504204217,0.155129274395329,-0.00488164578948143
DASCMOP7_BC,auto,RandBoundary,2,591,11732,9817,4043,4043,0.474909421019756,0.344984362391605,0.153846153846154,-0.0173987167026627
DASCMOP7_BC,auto,RandBoundary,3,633,10904,9247,4373,4373,0.530749208519277,0.511846484411501,0.0718042533729705,-0.0311489792228629
DASCMOP7_BC,auto,RandBoundary,4,617,12148,10470,4336,4336,0.436456449276882,0.282374845659645,0.246771217712177,-0.112373925708075
DASCMOP7_BC,auto,RandBoundary,5,586,10856,9202,4046,4046,0.519804320054504,0.434795265237091,0.0776075135936728,-0.0526339942875758
DASCMOP7_BC,auto,UncertainOnly,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,auto,UncertainOnly,2,591,11732,9817,4043,4043,0.392979886119422,0.244617850578139,0.205293099183774,-0.0834845008939789
DASCMOP7_BC,auto,UncertainOnly,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,auto,UncertainOnly,4,617,12148,10470,4336,4336,0.322434393272951,0.131081930559276,0.333256457564576,0.0498739848974187
DASCMOP7_BC,auto,UncertainOnly,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP7_BC,beta,Full,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,beta,Full,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,beta,Full,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,beta,Full,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,beta,Full,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,beta,HighProbBoundary,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,beta,HighProbBoundary,2,591,11732,9817,4043,4043,0.395732742442095,0.244939900461337,0.20628246351719,-0.0214719926389791
DASCMOP7_BC,beta,HighProbBoundary,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,beta,HighProbBoundary,4,617,12148,10470,4336,4336,0.328021859432177,0.133763774590474,0.32679889298893,0.211918300070043
DASCMOP7_BC,beta,HighProbBoundary,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP7_BC,beta,ParetoOnly,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,beta,ParetoOnly,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,beta,ParetoOnly,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,beta,ParetoOnly,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,beta,ParetoOnly,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,beta,RandBoundary,1,535,10407,8828,3597,3597,0.499989705036086,0.395010714988127,0.153739227133723,-0.0152560679320856
DASCMOP7_BC,beta,RandBoundary,2,591,11732,9817,4043,4043,0.477243348583903,0.362742005996848,0.153351471679446,-0.00884913423923487
DASCMOP7_BC,beta,RandBoundary,3,633,10904,9247,4373,4373,0.523058964262004,0.487975051347165,0.0722616053052824,-0.0104442728715231
DASCMOP7_BC,beta,RandBoundary,4,617,12148,10470,4336,4336,0.435826057489999,0.284692756544701,0.238007380073801,-0.095861089944089
DASCMOP7_BC,beta,RandBoundary,5,586,10856,9202,4046,4046,0.51687964064725,0.44485166721293,0.0746416213544241,-0.0557905367033912
DASCMOP7_BC,beta,UncertainOnly,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,beta,UncertainOnly,2,591,11732,9817,4043,4043,0.394182955408827,0.24458673737372,0.207024486767252,-0.032839318509784
DASCMOP7_BC,beta,UncertainOnly,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,beta,UncertainOnly,4,617,12148,10470,4336,4336,0.327181145243496,0.132884458996223,0.328413284132841,0.157498759795125
DASCMOP7_BC,beta,UncertainOnly,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP7_BC,raw,Full,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,raw,Full,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,raw,Full,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,raw,Full,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,raw,Full,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,raw,HighProbBoundary,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,raw,HighProbBoundary,2,591,11732,9817,4043,4043,0.404113231120799,0.245930549012677,0.200593618600049,0.210065429688018
DASCMOP7_BC,raw,HighProbBoundary,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,raw,HighProbBoundary,4,617,12148,10470,4336,4336,0.325887229081655,0.133812331541503,0.324953874538745,0.242076831562356
DASCMOP7_BC,raw,HighProbBoundary,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP7_BC,raw,ParetoOnly,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,raw,ParetoOnly,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,raw,ParetoOnly,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,raw,ParetoOnly,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,raw,ParetoOnly,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,raw,RandBoundary,1,535,10407,8828,3597,3597,0.497887186894985,0.395010714988127,0.154295246038365,-0.0316668026922617
DASCMOP7_BC,raw,RandBoundary,2,591,11732,9817,4043,4043,0.461941916795751,0.337231553372841,0.16423447934702,-0.00910693549008963
DASCMOP7_BC,raw,RandBoundary,3,633,10904,9247,4373,4373,0.527465697521761,0.513591897425876,0.0727189572375943,-0.0026101651963156
DASCMOP7_BC,raw,RandBoundary,4,617,12148,10470,4336,4336,0.42945916886184,0.271390061814196,0.24469557195572,-0.0700408259876879
DASCMOP7_BC,raw,RandBoundary,5,586,10856,9202,4046,4046,0.511653336896279,0.426799656223818,0.0790904597132971,-0.028032961106088
DASCMOP7_BC,raw,UncertainOnly,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,raw,UncertainOnly,2,591,11732,9817,4043,4043,0.463951320776446,0.336520013769121,0.169675983180806,0.0580080541934681
DASCMOP7_BC,raw,UncertainOnly,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,raw,UncertainOnly,4,617,12148,10470,4336,4336,0.349297877031608,0.139646043598976,0.298892988929889,-0.00540316231291426
DASCMOP7_BC,raw,UncertainOnly,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP7_BC,temperature,Full,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,temperature,Full,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,temperature,Full,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,temperature,Full,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,temperature,Full,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,temperature,HighProbBoundary,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,temperature,HighProbBoundary,2,591,11732,9817,4043,4043,0.403467591309381,0.2459166565165,0.201088300766757,0.218638597202123
DASCMOP7_BC,temperature,HighProbBoundary,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,temperature,HighProbBoundary,4,617,12148,10470,4336,4336,0.326472782301081,0.134222794506389,0.32679889298893,0.249042147406698
DASCMOP7_BC,temperature,HighProbBoundary,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP7_BC,temperature,ParetoOnly,1,535,10407,8828,3597,3597,0.507350974447206,0.406325401369452,0.130386433138727,-0.0900717552835913
DASCMOP7_BC,temperature,ParetoOnly,2,591,11732,9817,4043,4043,0.458340642241878,0.329982790308241,0.15112540192926,-0.0836838680661762
DASCMOP7_BC,temperature,ParetoOnly,3,633,10904,9247,4373,4373,0.538552138950715,0.521540029367984,0.0619711868282644,-0.130856553810511
DASCMOP7_BC,temperature,ParetoOnly,4,617,12148,10470,4336,4336,0.447985393831346,0.308203829198337,0.228551660516605,-0.134225642862785
DASCMOP7_BC,temperature,ParetoOnly,5,586,10856,9202,4046,4046,0.525602257535559,0.460160536284605,0.0632723677706377,-0.0693937186380439
DASCMOP7_BC,temperature,RandBoundary,1,535,10407,8828,3597,3597,0.497484962365628,0.395010714988127,0.152349179872116,-0.0278845684400458
DASCMOP7_BC,temperature,RandBoundary,2,591,11732,9817,4043,4043,0.471797839148066,0.3451545150906,0.161266386346772,0.00234877463974167
DASCMOP7_BC,temperature,RandBoundary,3,633,10904,9247,4373,4373,0.528559064939904,0.50256661713112,0.0713469014406586,-0.0120021685968969
DASCMOP7_BC,temperature,RandBoundary,4,617,12148,10470,4336,4336,0.432076484358808,0.278392617320577,0.248846863468635,-0.0589199563130583
DASCMOP7_BC,temperature,RandBoundary,5,586,10856,9202,4046,4046,0.519224048222639,0.4308298864798,0.0825506673257538,-0.0440616884679551
DASCMOP7_BC,temperature,UncertainOnly,1,535,10407,8828,3597,3597,0.506399983309683,0.39536974264127,0.173755907700862,NaN
DASCMOP7_BC,temperature,UncertainOnly,2,591,11732,9817,4043,4043,0.463598427684925,0.337231553372841,0.169428642097452,0.0553014716069787
DASCMOP7_BC,temperature,UncertainOnly,3,633,10904,9247,4373,4373,0.541987108233141,0.55226083387788,0.0635719185913561,NaN
DASCMOP7_BC,temperature,UncertainOnly,4,617,12148,10470,4336,4336,0.344441935184239,0.138092905258693,0.301891143911439,-0.0127558691789798
DASCMOP7_BC,temperature,UncertainOnly,5,586,10856,9202,4046,4046,0.543514307016224,0.478579783217215,0.0669797330696985,NaN
DASCMOP8_BC,auto,Full,1,602,13030,11380,4158,4158,0.493234422160131,0.406696363461343,0.102212602212602,-0.0803054298095078
DASCMOP8_BC,auto,Full,2,594,11786,9866,4175,4175,0.469586740092949,0.409803971780585,0.112574850299401,-0.0834636308983224
DASCMOP8_BC,auto,Full,3,607,16999,14926,4582,4582,0.193106785373598,0.131369097340131,0.157791357485814,-0.360509327707613
DASCMOP8_BC,auto,Full,4,631,15494,13250,4403,4403,0.413715443512745,0.325732168863192,0.133318192141722,-0.131802717162311
DASCMOP8_BC,auto,Full,5,606,13375,11285,4451,4451,0.51774939960671,0.510980015640849,0.107840934621433,-0.0960809665971881
DASCMOP8_BC,auto,HighProbBoundary,1,602,13030,11380,4158,4158,0.419508627136321,0.383252181395648,0.118326118326118,0.110463791366611
DASCMOP8_BC,auto,HighProbBoundary,2,594,11786,9866,4175,4175,0.474233854835493,0.411581385356784,0.0994011976047904,0.0457046770184366
DASCMOP8_BC,auto,HighProbBoundary,3,607,16999,14926,4582,4582,0.16782083945593,0.130455567046654,0.249454386730685,-0.0817142813432798
DASCMOP8_BC,auto,HighProbBoundary,4,631,15494,13250,4403,4403,0.42551423725155,0.325732168863192,0.123325005677947,-0.0361398899848843
DASCMOP8_BC,auto,HighProbBoundary,5,606,13375,11285,4451,4451,0.506541879050542,0.502273045059035,0.108964277690407,0.00792045566292666
DASCMOP8_BC,auto,ParetoOnly,1,602,13030,11380,4158,4158,0.493234422160131,0.406696363461343,0.102212602212602,-0.0803054298095078
DASCMOP8_BC,auto,ParetoOnly,2,594,11786,9866,4175,4175,0.469586740092949,0.409803971780585,0.112574850299401,-0.0834636308983224
DASCMOP8_BC,auto,ParetoOnly,3,607,16999,14926,4582,4582,0.193106785373598,0.131369097340131,0.157791357485814,-0.360509327707613
DASCMOP8_BC,auto,ParetoOnly,4,631,15494,13250,4403,4403,0.413715443512745,0.325732168863192,0.133318192141722,-0.131802717162311
DASCMOP8_BC,auto,ParetoOnly,5,606,13375,11285,4451,4451,0.51774939960671,0.510980015640849,0.107840934621433,-0.0960809665971881
DASCMOP8_BC,auto,RandBoundary,1,602,13030,11380,4158,4158,0.488376326860749,0.401525422174256,0.109187109187109,-0.0249230914322032
DASCMOP8_BC,auto,RandBoundary,2,594,11786,9866,4175,4175,0.473190095630433,0.40727305804575,0.113293413173653,-0.065792112519608
DASCMOP8_BC,auto,RandBoundary,3,607,16999,14926,4582,4582,0.174521296174234,0.130547228231406,0.209733740724574,-0.0202729382418921
DASCMOP8_BC,auto,RandBoundary,4,631,15494,13250,4403,4403,0.412525983752292,0.304489952269893,0.134908017260958,-0.00616558764976222
DASCMOP8_BC,auto,RandBoundary,5,606,13375,11285,4451,4451,0.511789447732779,0.483381771985527,0.114805661649068,-0.0335871742461986
DASCMOP8_BC,auto,UncertainOnly,1,602,13030,11380,4158,4158,0.42321905753141,0.388228572217674,0.118807118807119,0.101838368911537
DASCMOP8_BC,auto,UncertainOnly,2,594,11786,9866,4175,4175,0.471111771202766,0.405433099993616,0.103952095808383,0.00509775056339782
DASCMOP8_BC,auto,UncertainOnly,3,607,16999,14926,4582,4582,0.161094945950207,0.130117808894018,0.243561763422086,0.114400357793436
DASCMOP8_BC,auto,UncertainOnly,4,631,15494,13250,4403,4403,0.408165786111216,0.284827755317832,0.134226663638428,0.0109428134873812
DASCMOP8_BC,auto,UncertainOnly,5,606,13375,11285,4451,4451,0.510326519969059,0.502273045059035,0.107166928780049,-0.0192336381269436
DASCMOP8_BC,beta,Full,1,602,12901,10856,4158,4158,0.503537094912577,0.397480340740156,0.0971620971620972,-0.101379628872185
DASCMOP8_BC,beta,Full,2,594,11786,9866,4175,4175,0.469586740092949,0.409803971780585,0.112574850299401,-0.0834636308983224
DASCMOP8_BC,beta,Full,3,607,16999,14926,4582,4582,0.193106785373598,0.131369097340131,0.157791357485814,-0.360509327707613
DASCMOP8_BC,beta,Full,4,630,14504,12236,4564,4564,0.465546744763891,0.382002695696452,0.124890446976337,-0.0451781864135815
DASCMOP8_BC,beta,Full,5,605,12909,10884,4380,4380,0.547773583224043,0.479650633272286,0.121917808219178,-0.16348552769688
DASCMOP8_BC,beta,HighProbBoundary,1,602,12901,10856,4158,4158,0.412108019238102,0.316186008646888,0.120731120731121,0.161660555814738
