scope,name,family,metric,baseVariant,compareVariant,baseDescription,compareDescription,betterDirection,pairCount,baseMean,compareMean,meanDiff,baseMedian,compareMedian,medianDiff,signrankP,holmAdjustedP
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FFC,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.0658113505745538,0.0847421711908695,0.0189308206163157,0.0656565656565657,0.0630077519379845,0.00474665767891248,0.6875,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.0658113505745538,0.214681504322159,0.148870153747605,0.0656565656565657,0.191532258064516,0.13051351027534,0.03125,0.375
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.0658113505745538,0.176197388561519,0.110386037986965,0.0656565656565657,0.174948240165631,0.108606341087159,0.03125,0.375
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.0658113505745538,0.0658113505745538,0,0.0656565656565657,0.0656565656565657,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.0658113505745538,0.0658113505745538,0,0.0656565656565657,0.0656565656565657,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,1,0.0311284046692607,0,-0.0311284046692607,0.0311284046692607,0,-0.0311284046692607,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0.0658113505745538,0.0658113505745538,0,0.0656565656565657,0.0656565656565657,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0.0658113505745538,0.0279721094020221,-0.0378392411725316,0.0656565656565657,0.0283596068700433,-0.0393773665464433,0.0625,0.625
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0.0658113505745538,0.0988087329686948,0.0329973823941411,0.0656565656565657,0.0896076352067869,0.0264731003913381,0.09375,0.84375
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0.0658113505745538,0.0698738844266903,0.00406253385213653,0.0656565656565657,0.0643824260845537,0.012732119874977,0.5625,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0.0658113505745538,0.0715891860512926,0.00577783547673882,0.0656565656565657,0.0737369021682747,0.00679012345679012,0.6875,1
problem,DASCMOP1_BC,DASCMOP_BC,FGY,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,3,0.0541471786607973,0.0578785310492628,0.00373135238846542,0.0555555555555556,0.051948051948052,-0.0036075036075036,1,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,4252,3945,-307,4150.5,3984,-161,0.5625,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,4252,3170,-1082,4150.5,3074,-1168.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,4252,4006.66666666667,-245.333333333333,4150.5,3871,-161,0.3125,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,4252,4252,0,4150.5,4150.5,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,4252,4252,0,4150.5,4150.5,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,4252,1353.66666666667,-2898.33333333333,4150.5,1358.5,-2505.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,4252,4252,0,4150.5,4150.5,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,4252,4654.66666666667,402.666666666667,4150.5,4625,455.5,0.3125,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,4252,4007,-245,4150.5,3986,-554,0.6875,1
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,4252,3834.5,-417.5,4150.5,3782.5,-379,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,4252,3703.66666666667,-548.333333333333,4150.5,3723,-490.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,4252,4256.66666666667,4.66666666666667,4150.5,4155,5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,4252,587.833333333333,-3664.16666666667,4150.5,161.5,-3720.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,4252,0,-4252,4150.5,0,-4150.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,403.333333333333,260.666666666667,-142.666666666667,409.5,250,-148,0.0625,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,403.333333333333,151.166666666667,-252.166666666667,409.5,149,-229,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,403.333333333333,237.333333333333,-166,409.5,265,-147,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,403.333333333333,403.333333333333,0,409.5,409.5,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,403.333333333333,403.333333333333,0,409.5,409.5,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,403.333333333333,195.333333333333,-208,409.5,194.5,-222.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,403.333333333333,403.333333333333,0,409.5,409.5,0,1,1
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,403.333333333333,759.5,356.166666666667,409.5,761,343,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,403.333333333333,121.666666666667,-281.666666666667,409.5,129,-298.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,403.333333333333,403,-0.333333333333333,409.5,389,-15,0.84375,1
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,403.333333333333,236.5,-166.833333333333,409.5,221.5,-178,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,403.333333333333,404,0.666666666666667,409.5,411,0.5,0.25,1
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,403.333333333333,0,-403.333333333333,409.5,0,-409.5,0.03125,0.4375
problem,DASCMOP1_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,403.333333333333,0,-403.333333333333,409.5,0,-409.5,0.03125,0.4375
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",lower_better,6,0.0204878219310122,0.00601165421907347,-0.0144761677119387,0.02083456145953,0.00587357194714165,-0.0137612009168594,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",lower_better,6,0.0204878219310122,0.0346812671631423,0.0141934452321301,0.02083456145953,0.0348656393641365,0.0133115406479022,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",lower_better,6,0.0204878219310122,0.0366985124616419,0.0162106905306297,0.02083456145953,0.0353494071281913,0.0157095940154899,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",lower_better,6,0.0204878219310122,0.0204878219310122,0,0.02083456145953,0.02083456145953,0,1,1
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",lower_better,6,0.0204878219310122,0.0204878219310122,0,0.02083456145953,0.02083456145953,0,1,1
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",lower_better,6,0.0204878219310122,0.0453099570569491,0.0248221351259369,0.02083456145953,0.0465094445505201,0.0250814421943057,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",lower_better,6,0.0204878219310122,0.0206850632219602,0.000197241290948057,0.02083456145953,0.0218538166735353,-0.000294673890804469,0.84375,1
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",lower_better,6,0.0204878219310122,0.0138821442769521,-0.00660567765406001,0.02083456145953,0.0140981589121096,-0.00774456062895925,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",lower_better,6,0.0204878219310122,0.0438897892527385,0.0234019673217263,0.02083456145953,0.0449324477806806,0.023990863260186,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",lower_better,6,0.0204878219310122,0.0208986800466494,0.000410858115637241,0.02083456145953,0.0218155559368466,0.000400186741791106,0.84375,1
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",lower_better,6,0.0204878219310122,0.0436993994126893,0.0232115774816771,0.02083456145953,0.0433220741727948,0.0220444352650576,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",lower_better,6,0.0204878219310122,0.0189933721514402,-0.00149444977957198,0.02083456145953,0.0189603375300852,-0.00245778529186022,0.3125,1
problem,DASCMOP2_BC,DASCMOP_BC,M1_selected,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",lower_better,6,0.0204878219310122,0.0258393085552747,0.00535148662426256,0.02083456145953,0.0266617509625464,0.00480690828518169,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M2,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.905799542340248,0.95993279155193,0.0541332492116821,0.904483789925039,0.957918684288835,0.0534348943637953,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.905799542340248,0.995047236878568,0.0892476945383196,0.904483789925039,0.995050185579572,0.0908041846709243,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.905799542340248,0.962411868448236,0.0566123261079884,0.904483789925039,0.958292436639559,0.0593417981911841,0.03125,0.40625
problem,DASCMOP2_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.905799542340248,0.905799542340248,0,0.904483789925039,0.904483789925039,0,1,1
problem,DASCMOP2_BC,DASCMOP_BC,M2,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.905799542340248,0.905799542340248,0,0.904483789925039,0.904483789925039,0,1,1
problem,DASCMOP2_BC,DASCMOP_BC,M2,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0.905799542340248,0.990475409340697,0.0846758670004488,0.904483789925039,0.99114131811054,0.0882130976806033,0.03125,0.40625
