FE,IGD,HV,guidedCount,problem,stage,mode
22800,0.175280790114064,0.231750750206051,0,LIRCMOP8_BC,early,de
23000,0.175245797224639,0.231775211813911,0,LIRCMOP8_BC,early,de
23200,0.175245797224639,0.231775211813911,0,LIRCMOP8_BC,early,de
23400,0.154286053399121,0.236191541040237,0,LIRCMOP8_BC,early,de
23600,0.147415201152292,0.23752127396727,0,LIRCMOP8_BC,early,de
23800,0.136650861015451,0.241101097356179,0,LIRCMOP8_BC,early,de
24000,0.136273845589147,0.24130027287359,0,LIRCMOP8_BC,early,de
24200,0.135680270007185,0.241525816501636,0,LIRCMOP8_BC,early,de
24400,0.135259236375656,0.24162300090727,0,LIRCMOP8_BC,early,de
24600,0.139319983537345,0.241993256807665,0,LIRCMOP8_BC,early,de
24800,0.139319807903044,0.242002601843729,0,LIRCMOP8_BC,early,de
25000,0.137389868306311,0.243637856732491,0,LIRCMOP8_BC,early,de
20000,0.186415690105875,0.228607850310624,0,LIRCMOP8_BC,early,pair_only
20200,0.186395101742914,0.228621407291625,20,LIRCMOP8_BC,early,pair_only
20400,0.186181217603104,0.228707961028405,0,LIRCMOP8_BC,early,pair_only
20600,0.186114315486353,0.228751948021445,0,LIRCMOP8_BC,early,pair_only
20800,0.184704493198563,0.22918316842268,0,LIRCMOP8_BC,early,pair_only
21000,0.184504948329557,0.229283048929056,0,LIRCMOP8_BC,early,pair_only
21200,0.184465958547684,0.229294058067358,0,LIRCMOP8_BC,early,pair_only
21400,0.162141592962991,0.233284828508728,0,LIRCMOP8_BC,early,pair_only
21600,0.162135770832069,0.233291215670579,0,LIRCMOP8_BC,early,pair_only
21800,0.16143301712281,0.233803407392533,0,LIRCMOP8_BC,early,pair_only
22000,0.161310338177853,0.233881773340154,0,LIRCMOP8_BC,early,pair_only
22200,0.161134214542418,0.233943938463151,0,LIRCMOP8_BC,early,pair_only
22400,0.158988811754048,0.234504935042255,0,LIRCMOP8_BC,early,pair_only
22600,0.158796450336664,0.234613156898312,0,LIRCMOP8_BC,early,pair_only
22800,0.15862627228117,0.234688994268897,0,LIRCMOP8_BC,early,pair_only
23000,0.158624347377836,0.2346907500144,0,LIRCMOP8_BC,early,pair_only
23200,0.157724432825514,0.235264857806478,0,LIRCMOP8_BC,early,pair_only
23400,0.157435558188898,0.235363139923931,0,LIRCMOP8_BC,early,pair_only
23600,0.157395977542782,0.23538093493706,0,LIRCMOP8_BC,early,pair_only
23800,0.157367392122262,0.235388644606698,0,LIRCMOP8_BC,early,pair_only
24000,0.149913845485906,0.236668224893183,0,LIRCMOP8_BC,early,pair_only
24200,0.148599655135155,0.23714620674678,0,LIRCMOP8_BC,early,pair_only
24400,0.148226723676024,0.237316677219843,0,LIRCMOP8_BC,early,pair_only
24600,0.148183766336717,0.237344603374604,0,LIRCMOP8_BC,early,pair_only
24800,0.148183766336717,0.237344603374604,0,LIRCMOP8_BC,early,pair_only
25000,0.148170722049703,0.237361905262317,0,LIRCMOP8_BC,early,pair_only
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,middle,raw
50200,0.0121924544494272,0.291734984172548,20,LIRCMOP8_BC,middle,raw
50400,0.0115661632643901,0.292087467692683,0,LIRCMOP8_BC,middle,raw
50600,0.0112177632221255,0.292278082847817,0,LIRCMOP8_BC,middle,raw
50800,0.0112426627439509,0.292262489795704,0,LIRCMOP8_BC,middle,raw
51000,0.0110127660751203,0.292313980471347,0,LIRCMOP8_BC,middle,raw
51200,0.0110429631682754,0.292296894587608,0,LIRCMOP8_BC,middle,raw
51400,0.0110793401068814,0.292279976729476,0,LIRCMOP8_BC,middle,raw
51600,0.0110793401068814,0.292279976729476,0,LIRCMOP8_BC,middle,raw
51800,0.0110793401068814,0.292279976729476,0,LIRCMOP8_BC,middle,raw
52000,0.0110758003797821,0.292281943406961,0,LIRCMOP8_BC,middle,raw
52200,0.0110869713386264,0.29227411978892,0,LIRCMOP8_BC,middle,raw
52400,0.0108756280707888,0.292403632692887,0,LIRCMOP8_BC,middle,raw
52600,0.0107938285545077,0.292467072711677,0,LIRCMOP8_BC,middle,raw
52800,0.0107938285545077,0.292467072711677,0,LIRCMOP8_BC,middle,raw
53000,0.0106774819931259,0.292516477243963,0,LIRCMOP8_BC,middle,raw
53200,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,middle,raw
53400,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,middle,raw
53600,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,middle,raw
53800,0.0107351896507267,0.292506373989897,0,LIRCMOP8_BC,middle,raw
54000,0.0105524584116709,0.292590328502702,0,LIRCMOP8_BC,middle,raw
54200,0.0105524584116709,0.292590328502702,0,LIRCMOP8_BC,middle,raw
54400,0.0105582712183153,0.292572025494681,0,LIRCMOP8_BC,middle,raw
54600,0.0105390747660178,0.292586072231169,0,LIRCMOP8_BC,middle,raw
54800,0.0105442029937576,0.292574702270372,0,LIRCMOP8_BC,middle,raw
55000,0.0104388895411797,0.292608613313534,0,LIRCMOP8_BC,middle,raw
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,middle,adversarial20
50200,0.0121901010297653,0.291736145951708,20,LIRCMOP8_BC,middle,adversarial20
50400,0.0118737333918153,0.291816442559632,0,LIRCMOP8_BC,middle,adversarial20
50600,0.0118289685510089,0.29183240969989,0,LIRCMOP8_BC,middle,adversarial20
50800,0.0116025410775953,0.291982843889766,0,LIRCMOP8_BC,middle,adversarial20
51000,0.0113640880665526,0.292071138017077,0,LIRCMOP8_BC,middle,adversarial20
51200,0.0113811696088929,0.292083830241106,0,LIRCMOP8_BC,middle,adversarial20
51400,0.0112879992646826,0.292129014232594,0,LIRCMOP8_BC,middle,adversarial20
51600,0.0112831428440282,0.292132759692541,0,LIRCMOP8_BC,middle,adversarial20
51800,0.0112831428440282,0.292132759692541,0,LIRCMOP8_BC,middle,adversarial20
52000,0.0114362762140527,0.292112265612922,0,LIRCMOP8_BC,middle,adversarial20
52200,0.0109455207886662,0.292347274198127,0,LIRCMOP8_BC,middle,adversarial20
52400,0.0108348655866689,0.292446552487952,0,LIRCMOP8_BC,middle,adversarial20
52600,0.01081199572316,0.292461800485787,0,LIRCMOP8_BC,middle,adversarial20
52800,0.01081199572316,0.292461800485787,0,LIRCMOP8_BC,middle,adversarial20
53000,0.0108016755261151,0.29247164941859,0,LIRCMOP8_BC,middle,adversarial20
53200,0.0104012963336612,0.292661966655498,0,LIRCMOP8_BC,middle,adversarial20
53400,0.0104012963336612,0.292661966655498,0,LIRCMOP8_BC,middle,adversarial20
53600,0.0103882595684393,0.292688884994346,0,LIRCMOP8_BC,middle,adversarial20
53800,0.0103835094624715,0.292689169570629,0,LIRCMOP8_BC,middle,adversarial20
54000,0.0103835094624715,0.292689169570629,0,LIRCMOP8_BC,middle,adversarial20
54200,0.0103835094624715,0.292689169570629,0,LIRCMOP8_BC,middle,adversarial20
54400,0.0103614256840238,0.292703655341359,0,LIRCMOP8_BC,middle,adversarial20
54600,0.0103431527546047,0.292714339787168,0,LIRCMOP8_BC,middle,adversarial20
54800,0.0102517670092353,0.292746995969183,0,LIRCMOP8_BC,middle,adversarial20
55000,0.0102073252159534,0.29275446527691,0,LIRCMOP8_BC,middle,adversarial20
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,middle,distance20
50200,0.0121901010297653,0.291736145951708,20,LIRCMOP8_BC,middle,distance20
50400,0.0121901010297653,0.291736145951708,0,LIRCMOP8_BC,middle,distance20
50600,0.0120517480974834,0.291820035530072,0,LIRCMOP8_BC,middle,distance20
50800,0.0120268750789912,0.291844656966979,0,LIRCMOP8_BC,middle,distance20
51000,0.011964679634831,0.291885495468586,0,LIRCMOP8_BC,middle,distance20
51200,0.011964679634831,0.291885495468586,0,LIRCMOP8_BC,middle,distance20
51400,0.0116803531746333,0.292023025877163,0,LIRCMOP8_BC,middle,distance20
51600,0.0117921144355913,0.291998026446054,0,LIRCMOP8_BC,middle,distance20
51800,0.0116327794084764,0.292055136478237,0,LIRCMOP8_BC,middle,distance20
52000,0.0116327794084764,0.292055136478237,0,LIRCMOP8_BC,middle,distance20
52200,0.0112051243325437,0.292209687890855,0,LIRCMOP8_BC,middle,distance20
52400,0.0112051243325437,0.292209687890855,0,LIRCMOP8_BC,middle,distance20
52600,0.0106610023354738,0.292503229745908,0,LIRCMOP8_BC,middle,distance20
52800,0.0107462675375954,0.292456665381105,0,LIRCMOP8_BC,middle,distance20
53000,0.0105687219379162,0.292570624593607,0,LIRCMOP8_BC,middle,distance20
53200,0.0105687219379162,0.292570624593607,0,LIRCMOP8_BC,middle,distance20
53400,0.0105953230444683,0.292551838464141,0,LIRCMOP8_BC,middle,distance20
53600,0.0104193629354502,0.292635665679993,0,LIRCMOP8_BC,middle,distance20
53800,0.0104179990982217,0.292636245743947,0,LIRCMOP8_BC,middle,distance20
54000,0.010367849788719,0.292657691349057,0,LIRCMOP8_BC,middle,distance20
54200,0.0103055608839099,0.292693701689684,0,LIRCMOP8_BC,middle,distance20
54400,0.0103055608839099,0.292693701689684,0,LIRCMOP8_BC,middle,distance20
54600,0.0102757191855318,0.292710707865153,0,LIRCMOP8_BC,middle,distance20
54800,0.0100734653993508,0.292730942901227,0,LIRCMOP8_BC,middle,distance20
55000,0.0100570981576473,0.292693205181038,0,LIRCMOP8_BC,middle,distance20
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,middle,adversarial2000
50200,0.0121901010297653,0.291736145951708,20,LIRCMOP8_BC,middle,adversarial2000
50400,0.0120610240349232,0.291785509426566,0,LIRCMOP8_BC,middle,adversarial2000
50600,0.0120610240349232,0.291785509426566,0,LIRCMOP8_BC,middle,adversarial2000
50800,0.0114695405052651,0.29207106221929,0,LIRCMOP8_BC,middle,adversarial2000
51000,0.0112570225599028,0.292129604667573,0,LIRCMOP8_BC,middle,adversarial2000
51200,0.0109935825156175,0.292225982619363,0,LIRCMOP8_BC,middle,adversarial2000
51400,0.0107655922337544,0.29233277607605,0,LIRCMOP8_BC,middle,adversarial2000
51600,0.0107655922337544,0.29233277607605,0,LIRCMOP8_BC,middle,adversarial2000
51800,0.0107655922337544,0.29233277607605,0,LIRCMOP8_BC,middle,adversarial2000
52000,0.0107655922337544,0.29233277607605,0,LIRCMOP8_BC,middle,adversarial2000
52200,0.0106967661321068,0.2923861045508,0,LIRCMOP8_BC,middle,adversarial2000
52400,0.0106967661321068,0.2923861045508,0,LIRCMOP8_BC,middle,adversarial2000
52600,0.0106967661321068,0.2923861045508,0,LIRCMOP8_BC,middle,adversarial2000
52800,0.0106967661321068,0.2923861045508,0,LIRCMOP8_BC,middle,adversarial2000
53000,0.0106904590000034,0.292387419017388,0,LIRCMOP8_BC,middle,adversarial2000
53200,0.0104326190013323,0.292562092991173,0,LIRCMOP8_BC,middle,adversarial2000
53400,0.0103998122343672,0.292554399641803,0,LIRCMOP8_BC,middle,adversarial2000
53600,0.0103998122343672,0.292554399641803,0,LIRCMOP8_BC,middle,adversarial2000
53800,0.0103773283868898,0.292561613954556,0,LIRCMOP8_BC,middle,adversarial2000
54000,0.0103773283868898,0.292561613954556,0,LIRCMOP8_BC,middle,adversarial2000
54200,0.0103112247505036,0.292593931093949,0,LIRCMOP8_BC,middle,adversarial2000
54400,0.0103112247505036,0.292593931093949,0,LIRCMOP8_BC,middle,adversarial2000
54600,0.0103112247505036,0.292593931093949,0,LIRCMOP8_BC,middle,adversarial2000
54800,0.010319592533452,0.292593068114282,0,LIRCMOP8_BC,middle,adversarial2000
55000,0.010319592533452,0.292593068114282,0,LIRCMOP8_BC,middle,adversarial2000
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,middle,distance2000
50200,0.0121901010297653,0.291736145951708,20,LIRCMOP8_BC,middle,distance2000
50400,0.0122168972863058,0.291742117522109,0,LIRCMOP8_BC,middle,distance2000
50600,0.0121574689033501,0.29175497573329,0,LIRCMOP8_BC,middle,distance2000
50800,0.0119081560824183,0.291852595225479,0,LIRCMOP8_BC,middle,distance2000
51000,0.0119171770783705,0.29190109557332,0,LIRCMOP8_BC,middle,distance2000
51200,0.0116424285652117,0.292013816137486,0,LIRCMOP8_BC,middle,distance2000
51400,0.0112666294450664,0.292187905341055,0,LIRCMOP8_BC,middle,distance2000
51600,0.0112529391534099,0.29219939376189,0,LIRCMOP8_BC,middle,distance2000
51800,0.0111738153147243,0.292240815734466,0,LIRCMOP8_BC,middle,distance2000
52000,0.0112026690669022,0.292263339405901,0,LIRCMOP8_BC,middle,distance2000
52200,0.0112026690669022,0.292263339405901,0,LIRCMOP8_BC,middle,distance2000
52400,0.0111997116429847,0.292278558578344,0,LIRCMOP8_BC,middle,distance2000
52600,0.0109843367530803,0.292373758510284,0,LIRCMOP8_BC,middle,distance2000
52800,0.0106385826690896,0.292512518762196,0,LIRCMOP8_BC,middle,distance2000
53000,0.0106256409618398,0.292523235720772,0,LIRCMOP8_BC,middle,distance2000
53200,0.0106256409618398,0.292523235720772,0,LIRCMOP8_BC,middle,distance2000
53400,0.0105400835503897,0.292582681470194,0,LIRCMOP8_BC,middle,distance2000
53600,0.0105339323507794,0.292589860028733,0,LIRCMOP8_BC,middle,distance2000
53800,0.010544691584851,0.292603185632673,0,LIRCMOP8_BC,middle,distance2000
54000,0.010544691584851,0.292603185632673,0,LIRCMOP8_BC,middle,distance2000
54200,0.010544691584851,0.292603185632673,0,LIRCMOP8_BC,middle,distance2000
54400,0.010544691584851,0.292603185632673,0,LIRCMOP8_BC,middle,distance2000
54600,0.0104092299104333,0.292694170809494,0,LIRCMOP8_BC,middle,distance2000
54800,0.0103590827815116,0.292716000836379,0,LIRCMOP8_BC,middle,distance2000
55000,0.0103629903650132,0.292709816757134,0,LIRCMOP8_BC,middle,distance2000
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,middle,de
50200,0.0121901010297653,0.291736145951708,0,LIRCMOP8_BC,middle,de
50400,0.0116751552567306,0.291992443272876,0,LIRCMOP8_BC,middle,de
50600,0.0116751552567306,0.291992443272876,0,LIRCMOP8_BC,middle,de
50800,0.0116751552567306,0.291992443272876,0,LIRCMOP8_BC,middle,de
51000,0.0116751552567306,0.291992443272876,0,LIRCMOP8_BC,middle,de
51200,0.011733625997497,0.292005928405013,0,LIRCMOP8_BC,middle,de
51400,0.011733625997497,0.292005928405013,0,LIRCMOP8_BC,middle,de
51600,0.0113963188135403,0.292159572849322,0,LIRCMOP8_BC,middle,de
51800,0.0113963188135403,0.292159572849322,0,LIRCMOP8_BC,middle,de
52000,0.011378411511372,0.292170770172431,0,LIRCMOP8_BC,middle,de
52200,0.011378411511372,0.292170770172431,0,LIRCMOP8_BC,middle,de
52400,0.0112259342389512,0.292280093482404,0,LIRCMOP8_BC,middle,de
52600,0.0112419381690276,0.292269004787437,0,LIRCMOP8_BC,middle,de
52800,0.0109549276779119,0.292408806383979,0,LIRCMOP8_BC,middle,de
53000,0.010998491431377,0.292404779638411,0,LIRCMOP8_BC,middle,de
53200,0.0108665955209199,0.292481711636225,0,LIRCMOP8_BC,middle,de
53400,0.0108777457759942,0.292485662459452,0,LIRCMOP8_BC,middle,de
53600,0.0108777457759942,0.292485662459452,0,LIRCMOP8_BC,middle,de
53800,0.0108813609619242,0.29248047548818,0,LIRCMOP8_BC,middle,de
54000,0.0108813609619242,0.29248047548818,0,LIRCMOP8_BC,middle,de
54200,0.0109030121798513,0.292471093456672,0,LIRCMOP8_BC,middle,de
54400,0.0108886851778639,0.292464303930787,0,LIRCMOP8_BC,middle,de
54600,0.0109283728178221,0.292456239616687,0,LIRCMOP8_BC,middle,de
54800,0.0109115779908687,0.292467955179832,0,LIRCMOP8_BC,middle,de
55000,0.0108993323009419,0.292476942057157,0,LIRCMOP8_BC,middle,de
50000,0.0127664118070928,0.291421875477931,0,LIRCMOP8_BC,middle,pair_only
50200,0.0121901010297653,0.291736145951708,20,LIRCMOP8_BC,middle,pair_only
50400,0.0121294976708849,0.291755429105394,0,LIRCMOP8_BC,middle,pair_only
50600,0.0119198769694851,0.291828401759852,0,LIRCMOP8_BC,middle,pair_only
50800,0.0117368769690716,0.291912226650522,0,LIRCMOP8_BC,middle,pair_only
51000,0.0117173943062813,0.291920869753033,0,LIRCMOP8_BC,middle,pair_only
51200,0.0116287060347722,0.291965364960291,0,LIRCMOP8_BC,middle,pair_only
51400,0.0116614676246377,0.291947930763847,0,LIRCMOP8_BC,middle,pair_only
51600,0.0116614676246377,0.291947930763847,0,LIRCMOP8_BC,middle,pair_only
51800,0.0110710399367655,0.292174413091526,0,LIRCMOP8_BC,middle,pair_only
52000,0.0110710399367655,0.292174413091526,0,LIRCMOP8_BC,middle,pair_only
52200,0.0109270467212892,0.292313171048429,0,LIRCMOP8_BC,middle,pair_only
52400,0.0109208658668916,0.292313814549687,0,LIRCMOP8_BC,middle,pair_only
52600,0.0109208658668916,0.292313814549687,0,LIRCMOP8_BC,middle,pair_only
52800,0.0109208658668916,0.292313814549687,0,LIRCMOP8_BC,middle,pair_only
53000,0.0109346337590988,0.292307765204183,0,LIRCMOP8_BC,middle,pair_only
53200,0.0109346337590988,0.292307765204183,0,LIRCMOP8_BC,middle,pair_only
53400,0.0108852478129125,0.292333410191559,0,LIRCMOP8_BC,middle,pair_only
53600,0.0108860014670537,0.292327170991666,0,LIRCMOP8_BC,middle,pair_only
53800,0.010814056786973,0.292363180661522,0,LIRCMOP8_BC,middle,pair_only
54000,0.010814056786973,0.292363180661522,0,LIRCMOP8_BC,middle,pair_only
54200,0.0108248202806295,0.292358123967011,0,LIRCMOP8_BC,middle,pair_only
54400,0.0108347697067143,0.292354113088329,0,LIRCMOP8_BC,middle,pair_only
54600,0.0108557681313005,0.292349927401541,0,LIRCMOP8_BC,middle,pair_only
54800,0.0108821379569786,0.292339993331368,0,LIRCMOP8_BC,middle,pair_only
55000,0.0108821379569786,0.292339993331368,0,LIRCMOP8_BC,middle,pair_only
80000,0.00847039024383235,0.293633758039117,0,LIRCMOP8_BC,late,raw
80200,0.00852219521675087,0.293629702204768,20,LIRCMOP8_BC,late,raw
80400,0.0085160955858002,0.293638828412405,0,LIRCMOP8_BC,late,raw
80600,0.00847965768297452,0.293659675757384,0,LIRCMOP8_BC,late,raw
80800,0.00847965768297452,0.293659675757384,0,LIRCMOP8_BC,late,raw
81000,0.00843912045900645,0.293678065636408,0,LIRCMOP8_BC,late,raw
81200,0.00843912045900645,0.293678065636408,0,LIRCMOP8_BC,late,raw
81400,0.00843912045900645,0.293678065636408,0,LIRCMOP8_BC,late,raw
81600,0.00846088728682439,0.293670884827034,0,LIRCMOP8_BC,late,raw
81800,0.00841978012533955,0.29369609143884,0,LIRCMOP8_BC,late,raw
82000,0.00841978012533955,0.29369609143884,0,LIRCMOP8_BC,late,raw
82200,0.00841978012533955,0.29369609143884,0,LIRCMOP8_BC,late,raw
82400,0.00841978012533955,0.29369609143884,0,LIRCMOP8_BC,late,raw
82600,0.00846217006254023,0.293675490214618,0,LIRCMOP8_BC,late,raw
82800,0.00846217006254023,0.293675490214618,0,LIRCMOP8_BC,late,raw
83000,0.00846217006254023,0.293675490214618,0,LIRCMOP8_BC,late,raw
83200,0.00845511820938704,0.293678004590276,0,LIRCMOP8_BC,late,raw
83400,0.0084768454195982,0.293680231497627,0,LIRCMOP8_BC,late,raw
83600,0.0084768454195982,0.293680231497627,0,LIRCMOP8_BC,late,raw
83800,0.0084768454195982,0.293680231497627,0,LIRCMOP8_BC,late,raw
84000,0.00852473308740742,0.293644726464379,0,LIRCMOP8_BC,late,raw
84200,0.00848500465061771,0.293688530262786,0,LIRCMOP8_BC,late,raw
84400,0.00848500465061771,0.293688530262786,0,LIRCMOP8_BC,late,raw
84600,0.00848500465061771,0.293688530262786,0,LIRCMOP8_BC,late,raw
84800,0.00844902319374398,0.293701059299224,0,LIRCMOP8_BC,late,raw
85000,0.00844139600175174,0.293711961584417,0,LIRCMOP8_BC,late,raw
80000,0.00847039024383235,0.293633758039117,0,LIRCMOP8_BC,late,adversarial20
80200,0.00852219521675087,0.293629702204768,20,LIRCMOP8_BC,late,adversarial20
80400,0.00850344343998941,0.293643644566127,0,LIRCMOP8_BC,late,adversarial20
80600,0.00854732835630788,0.293620999179345,0,LIRCMOP8_BC,late,adversarial20
80800,0.00854732835630788,0.293620999179345,0,LIRCMOP8_BC,late,adversarial20
81000,0.00854732835630788,0.293620999179345,0,LIRCMOP8_BC,late,adversarial20
81200,0.00854916506191251,0.293619982169675,0,LIRCMOP8_BC,late,adversarial20
81400,0.00853656300838002,0.293625784528426,0,LIRCMOP8_BC,late,adversarial20
81600,0.00852718015508442,0.293681237736444,0,LIRCMOP8_BC,late,adversarial20
81800,0.00845673994368201,0.293716876845223,0,LIRCMOP8_BC,late,adversarial20
82000,0.00845673994368201,0.293716876845223,0,LIRCMOP8_BC,late,adversarial20
82200,0.0084595342269343,0.29371641515683,0,LIRCMOP8_BC,late,adversarial20
82400,0.00845375593900681,0.293717456867084,0,LIRCMOP8_BC,late,adversarial20
82600,0.00844611523867395,0.293721190158416,0,LIRCMOP8_BC,late,adversarial20
82800,0.00840291697496009,0.293736097650831,0,LIRCMOP8_BC,late,adversarial20
83000,0.00840291697496009,0.293736097650831,0,LIRCMOP8_BC,late,adversarial20
83200,0.00836585350043261,0.29374597435487,0,LIRCMOP8_BC,late,adversarial20
83400,0.00836585350043261,0.29374597435487,0,LIRCMOP8_BC,late,adversarial20
83600,0.00837759144297333,0.293740528538716,0,LIRCMOP8_BC,late,adversarial20
83800,0.0083660082120263,0.293745484544829,0,LIRCMOP8_BC,late,adversarial20
84000,0.00837805998964193,0.293747562161283,0,LIRCMOP8_BC,late,adversarial20
84200,0.00825812663533055,0.29383249088824,0,LIRCMOP8_BC,late,adversarial20
84400,0.00825812663533055,0.29383249088824,0,LIRCMOP8_BC,late,adversarial20
84600,0.00825812663533055,0.29383249088824,0,LIRCMOP8_BC,late,adversarial20
84800,0.00829176675751862,0.293815542226086,0,LIRCMOP8_BC,late,adversarial20
85000,0.00829176675751862,0.293815542226086,0,LIRCMOP8_BC,late,adversarial20
80000,0.00847039024383235,0.293633758039117,0,LIRCMOP8_BC,late,distance20
80200,0.00852219521675087,0.293629702204768,20,LIRCMOP8_BC,late,distance20
80400,0.00850865654439432,0.293636309723356,0,LIRCMOP8_BC,late,distance20
80600,0.00850865654439432,0.293636309723356,0,LIRCMOP8_BC,late,distance20
80800,0.00848864576465654,0.293650667160078,0,LIRCMOP8_BC,late,distance20
81000,0.00848864576465654,0.293650667160078,0,LIRCMOP8_BC,late,distance20
81200,0.00848864576465654,0.293650667160078,0,LIRCMOP8_BC,late,distance20
81400,0.00848864576465654,0.293650667160078,0,LIRCMOP8_BC,late,distance20
81600,0.00848864576465654,0.293650667160078,0,LIRCMOP8_BC,late,distance20
81800,0.00848893368476412,0.293650325042003,0,LIRCMOP8_BC,late,distance20
82000,0.00845578578867049,0.293681248425352,0,LIRCMOP8_BC,late,distance20
82200,0.00845578578867049,0.293681248425352,0,LIRCMOP8_BC,late,distance20
82400,0.00845578578867049,0.293681248425352,0,LIRCMOP8_BC,late,distance20
82600,0.00845578578867049,0.293681248425352,0,LIRCMOP8_BC,late,distance20
82800,0.00847108049663721,0.293684669216518,0,LIRCMOP8_BC,late,distance20
83000,0.0084644518357758,0.293688447222727,0,LIRCMOP8_BC,late,distance20
83200,0.0084644518357758,0.293688447222727,0,LIRCMOP8_BC,late,distance20
83400,0.0084644518357758,0.293688447222727,0,LIRCMOP8_BC,late,distance20
83600,0.0084863836874159,0.293661727756648,0,LIRCMOP8_BC,late,distance20
83800,0.00846787035006425,0.293670469264002,0,LIRCMOP8_BC,late,distance20
84000,0.00838669780681707,0.293736510215091,0,LIRCMOP8_BC,late,distance20
84200,0.00834880470367269,0.293764752488956,0,LIRCMOP8_BC,late,distance20
84400,0.00832197238387384,0.2937791832732,0,LIRCMOP8_BC,late,distance20
84600,0.00832429640711287,0.293817140433322,0,LIRCMOP8_BC,late,distance20
84800,0.00832429640711287,0.293817140433322,0,LIRCMOP8_BC,late,distance20
85000,0.00832429640711287,0.293817140433322,0,LIRCMOP8_BC,late,distance20
80000,0.00847039024383235,0.293633758039117,0,LIRCMOP8_BC,late,adversarial2000
80200,0.00852219521675087,0.293629702204768,20,LIRCMOP8_BC,late,adversarial2000
80400,0.00852219521675087,0.293629702204768,0,LIRCMOP8_BC,late,adversarial2000
80600,0.00852219521675087,0.293629702204768,0,LIRCMOP8_BC,late,adversarial2000
80800,0.00856642814298099,0.293609024109705,0,LIRCMOP8_BC,late,adversarial2000
81000,0.00861184717215914,0.29360744830949,0,LIRCMOP8_BC,late,adversarial2000
81200,0.00861184717215914,0.29360744830949,0,LIRCMOP8_BC,late,adversarial2000
81400,0.00861184717215914,0.29360744830949,0,LIRCMOP8_BC,late,adversarial2000
81600,0.00860039855794102,0.293663947666078,0,LIRCMOP8_BC,late,adversarial2000
81800,0.00855367055771365,0.293679905027072,0,LIRCMOP8_BC,late,adversarial2000
82000,0.00849261795920556,0.293702472750194,0,LIRCMOP8_BC,late,adversarial2000
82200,0.00846069034364154,0.293725642916438,0,LIRCMOP8_BC,late,adversarial2000
82400,0.00846069034364154,0.293725642916438,0,LIRCMOP8_BC,late,adversarial2000
82600,0.00844483331564176,0.293741029259522,0,LIRCMOP8_BC,late,adversarial2000
82800,0.00842433262082734,0.29372956471446,0,LIRCMOP8_BC,late,adversarial2000
83000,0.00842433262082734,0.29372956471446,0,LIRCMOP8_BC,late,adversarial2000
83200,0.00842433262082734,0.29372956471446,0,LIRCMOP8_BC,late,adversarial2000
83400,0.00842433262082734,0.29372956471446,0,LIRCMOP8_BC,late,adversarial2000
83600,0.00842433262082734,0.29372956471446,0,LIRCMOP8_BC,late,adversarial2000
83800,0.00842433262082734,0.29372956471446,0,LIRCMOP8_BC,late,adversarial2000
84000,0.00842433262082734,0.29372956471446,0,LIRCMOP8_BC,late,adversarial2000
84200,0.0083576786575094,0.29377550358711,0,LIRCMOP8_BC,late,adversarial2000
84400,0.0083576786575094,0.29377550358711,0,LIRCMOP8_BC,late,adversarial2000
84600,0.0083576786575094,0.29377550358711,0,LIRCMOP8_BC,late,adversarial2000
84800,0.00833239754494199,0.293790918652548,0,LIRCMOP8_BC,late,adversarial2000
85000,0.00827408050759286,0.293820037816982,0,LIRCMOP8_BC,late,adversarial2000
80000,0.00847039024383235,0.293633758039117,0,LIRCMOP8_BC,late,distance2000
80200,0.00852219521675087,0.293629702204768,20,LIRCMOP8_BC,late,distance2000
80400,0.00855743864908615,0.293612671226854,0,LIRCMOP8_BC,late,distance2000
80600,0.00855743864908615,0.293612671226854,0,LIRCMOP8_BC,late,distance2000
80800,0.00855743864908615,0.293612671226854,0,LIRCMOP8_BC,late,distance2000
81000,0.00855743864908615,0.293612671226854,0,LIRCMOP8_BC,late,distance2000
81200,0.00854309270105536,0.293622773095561,0,LIRCMOP8_BC,late,distance2000
81400,0.00854753952426038,0.293624102455693,0,LIRCMOP8_BC,late,distance2000
81600,0.00854753952426038,0.293624102455693,0,LIRCMOP8_BC,late,distance2000
81800,0.00854753952426038,0.293624102455693,0,LIRCMOP8_BC,late,distance2000
82000,0.00854753952426038,0.293624102455693,0,LIRCMOP8_BC,late,distance2000
82200,0.00854753952426038,0.293624102455693,0,LIRCMOP8_BC,late,distance2000
82400,0.00863521012776886,0.29357825280215,0,LIRCMOP8_BC,late,distance2000
82600,0.00863521012776886,0.29357825280215,0,LIRCMOP8_BC,late,distance2000
82800,0.00865164560684629,0.2936203911741,0,LIRCMOP8_BC,late,distance2000
83000,0.00865164560684629,0.2936203911741,0,LIRCMOP8_BC,late,distance2000
