addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,fraction,fractionalDistance,fractionalChange
1,0.607987167217591,0.609336944835818,0.00134977761822697,0.210397364306776,0.210397364306776,-0.005070754127541,0.0419707002413333,1.0987567439533,1.67233439310837,1.0987567439533,LIRCMOP7_BC,middle,2,0.1,0.607544649330891,-0.000442517886700577
1,0.607987167217591,0.609336944835818,0.00134977761822697,0.210397364306776,0.210397364306776,-0.005070754127541,0.0419707002413333,1.0987567439533,1.67233439310837,1.0987567439533,LIRCMOP7_BC,middle,2,1,0.609336944835818,0.00134977761822697
1,0.607987167217591,0.609275146579846,0.00128797936225444,0.143141801602523,0.143141801602523,-0.00344448747989186,0.040932639151371,1.07109751115343,1.12096689755194,1.07109751115343,LIRCMOP7_BC,middle,3,0.01,0.607953108883216,-3.40583343751977e-05
1,0.607987167217591,0.609275146579846,0.00128797936225444,0.143141801602523,0.143141801602523,-0.00344448747989186,0.040932639151371,1.07109751115343,1.12096689755194,1.07109751115343,LIRCMOP7_BC,middle,3,0.1,0.607682098405826,-0.000305068811765619
1,0.607987167217591,0.609275146579846,0.00128797936225444,0.143141801602523,0.143141801602523,-0.00344448747989186,0.040932639151371,1.07109751115343,1.12096689755194,1.07109751115343,LIRCMOP7_BC,middle,3,1,0.609275146579846,0.00128797936225444
1,0.850335310618813,0.846168396856574,-0.00416691376223899,0.463559074290623,0.463559074290623,-0.00594344945941818,0.0365953139259395,0.900866210568745,1.31602552766636,0.900866210568745,LIRCMOP7_BC,late,1,0.01,0.850276031380653,-5.92792381599594e-05
1,0.850335310618813,0.846168396856574,-0.00416691376223899,0.463559074290623,0.463559074290623,-0.00594344945941818,0.0365953139259395,0.900866210568745,1.31602552766636,0.900866210568745,LIRCMOP7_BC,late,1,0.1,0.84975829507471,-0.000577015544102832
1,0.850335310618813,0.846168396856574,-0.00416691376223899,0.463559074290623,0.463559074290623,-0.00594344945941818,0.0365953139259395,0.900866210568745,1.31602552766636,0.900866210568745,LIRCMOP7_BC,late,1,1,0.846168396856574,-0.00416691376223899
1,0.850335310618813,0.853684659604163,0.00334934898534978,0.0132689522974327,0.0132689522974327,-0.000731557867882133,0.0415465849964849,1.16125896094107,0.700794507197708,1.16125896094107,LIRCMOP7_BC,late,2,0.01,0.85032840615199,-6.90446682283241e-06
1,0.850335310618813,0.853684659604163,0.00334934898534978,0.0132689522974327,0.0132689522974327,-0.000731557867882133,0.0415465849964849,1.16125896094107,0.700794507197708,1.16125896094107,LIRCMOP7_BC,late,2,0.1,0.850302683419836,-3.26271989773419e-05
